,Year,id,artist id,track name,artist name,artist genre,track popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
329,2019,0hVXuCcriWRGvwMV1r5Yn9,1WsYCXdezMjn0KoIrLvMmC,I Don't Care (with Justin Bieber),Ed Sheeran & Justin Bieber,[],70,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,audio_features,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,https://api.spotify.com/v1/tracks/0hVXuCcriWRGvwMV1r5Yn9,https://api.spotify.com/v1/audio-analysis/0hVXuCcriWRGvwMV1r5Yn9,219947,4
330,2019,4n3aUQnIxtVXpDwFvi66VD,6ASri4ePR7RlsvIQgWPJpS,emotions,iann dior,['melodic rap'],70,0.63,0.631,9,-6.211,1,0.0396,0.0129,0.0,0.142,0.163,80.512,audio_features,spotify:track:4n3aUQnIxtVXpDwFvi66VD,https://api.spotify.com/v1/tracks/4n3aUQnIxtVXpDwFvi66VD,https://api.spotify.com/v1/audio-analysis/4n3aUQnIxtVXpDwFvi66VD,131213,4
331,2019,7DcvwMAiqKJQD1rrdfxSDx,50co4Is1HCEo8bhOyUWKpn,The London (feat. J. Cole & Travis Scott),Young Thug,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']",69,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,audio_features,spotify:track:7DcvwMAiqKJQD1rrdfxSDx,https://api.spotify.com/v1/tracks/7DcvwMAiqKJQD1rrdfxSDx,https://api.spotify.com/v1/audio-analysis/7DcvwMAiqKJQD1rrdfxSDx,200107,4
332,2020,0sf12qNH5qcw8qpgymFOqD,1Xyo4u8uXC1ZmMpatF05PJ,Blinding Lights,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",18,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,audio_features,spotify:track:0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/tracks/0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/audio-analysis/0sf12qNH5qcw8qpgymFOqD,201573,4
333,2020,0nbXyq5TXYPCO7pr3N8S4I,757aE44tKEUQEqRuT6GnEB,The Box,Roddy Ricch,"['melodic rap', 'rap', 'trap']",86,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,audio_features,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653,4
334,2020,7igeByaBM0MgGsgXtNxDJ7,66CXWjxzNUsdJxJ2JdwvnR,positions,Ariana Grande,['pop'],3,0.736,0.802,0,-4.759,1,0.0864,0.468,0.0,0.094,0.675,144.005,audio_features,spotify:track:7igeByaBM0MgGsgXtNxDJ7,https://api.spotify.com/v1/tracks/7igeByaBM0MgGsgXtNxDJ7,https://api.spotify.com/v1/audio-analysis/7igeByaBM0MgGsgXtNxDJ7,172325,4
335,2020,4LEK9rD7TWIG4FCL1s27XC,06HL4z0CvFAxyc27GXpf02,cardigan,Taylor Swift,['pop'],53,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,audio_features,spotify:track:4LEK9rD7TWIG4FCL1s27XC,https://api.spotify.com/v1/tracks/4LEK9rD7TWIG4FCL1s27XC,https://api.spotify.com/v1/audio-analysis/4LEK9rD7TWIG4FCL1s27XC,239560,4
336,2020,7eJMfftS33KTjuF7lTsMCx,6bmlMHgSheBauioMgKv2tn,death bed (coffee for your head),Powfu,"['sad lo-fi', 'sad rap']",83,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,audio_features,spotify:track:7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx,173333,4
337,2020,6UelLqGlWMcVH1E5c4H7lY,6KImCVD70vtIoJWnq6nGn3,Watermelon Sugar,Harry Styles,['pop'],88,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,audio_features,spotify:track:6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY,174000,4
339,2021,6UelLqGlWMcVH1E5c4H7lY,6KImCVD70vtIoJWnq6nGn3,Watermelon Sugar,Harry Styles,['pop'],88,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,audio_features,spotify:track:6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY,174000,4
341,2020,22LAwLoDA5b4AaGSkg6bKW,5zctI4wO9XSKS8XwcnqEHk,Blueberry Faygo,Lil Mosey,"['melodic rap', 'rap conscient']",76,0.774,0.554,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,audio_features,spotify:track:22LAwLoDA5b4AaGSkg6bKW,https://api.spotify.com/v1/tracks/22LAwLoDA5b4AaGSkg6bKW,https://api.spotify.com/v1/audio-analysis/22LAwLoDA5b4AaGSkg6bKW,162547,4
342,2020,696DnlkuDOXcMAnKlTgXXK,0vRvGUQVUjytro0xpb26bs,ROXANNE,Arizona Zervas,"['indie pop rap', 'pop rap', 'rhode island rap']",78,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,audio_features,spotify:track:696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/audio-analysis/696DnlkuDOXcMAnKlTgXXK,163636,5
343,2020,1tkg4EHVoqnhR6iFEXb60y,0eDvMgVFoNV3TpwtrVCoTj,What You Know Bout Love,Pop Smoke,"['brooklyn drill', 'rap']",82,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,audio_features,spotify:track:1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/tracks/1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/audio-analysis/1tkg4EHVoqnhR6iFEXb60y,160000,4
344,2020,127QTOFJsJQp5LbJbu3A1y,3TVXtAsR1Inumwj472S9r4,Toosie Slide,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",74,0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,audio_features,spotify:track:127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y,247059,4
345,2020,2rRJrJEo19S2J82BDsQ3F7,7uaIm6Pw7xplS8Dy06V6pT,Falling,Trevor Daniel,['melodic rap'],0,0.784,0.43,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.087,audio_features,spotify:track:2rRJrJEo19S2J82BDsQ3F7,https://api.spotify.com/v1/tracks/2rRJrJEo19S2J82BDsQ3F7,https://api.spotify.com/v1/audio-analysis/2rRJrJEo19S2J82BDsQ3F7,159382,4
346,2020,2b8fOow8UzyDFAE27YhOZM,04gDigrS5kc9YWfZHwBETP,Memories,Maroon 5,['pop'],29,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,audio_features,spotify:track:2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,189486,4
347,2020,3ZCTVFBt2Brf31RLEnCkWJ,6qqNVTkY8uBg9cP3Jd7DAH,everything i wanted,Billie Eilish,"['art pop', 'pop']",86,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,audio_features,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/tracks/3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/audio-analysis/3ZCTVFBt2Brf31RLEnCkWJ,245426,4
348,2020,3hUxzQpSfdDqwM3ZTFQY0K,06HL4z0CvFAxyc27GXpf02,august,Taylor Swift,['pop'],91,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,audio_features,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,https://api.spotify.com/v1/tracks/3hUxzQpSfdDqwM3ZTFQY0K,https://api.spotify.com/v1/audio-analysis/3hUxzQpSfdDqwM3ZTFQY0K,261923,4
349,2020,3Dv1eDb0MEgF93GpLXlucZ,5cj0lLjcoR7YOSnhnX0Po5,Say So,Doja Cat,"['dance pop', 'pop']",79,0.787,0.673,11,-4.583,0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,audio_features,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/tracks/3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/audio-analysis/3Dv1eDb0MEgF93GpLXlucZ,237893,4
350,2020,4Oun2ylbjFKMPTiaSbbCih,4kYSro6naA4h99UJvo89HB,WAP (feat. Megan Thee Stallion),Cardi B,"['pop', 'rap']",80,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073,audio_features,spotify:track:4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/tracks/4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/audio-analysis/4Oun2ylbjFKMPTiaSbbCih,187541,4
351,2020,24ySl2hOPGCDcxBxFIqWBu,1HY2Jd0NmPuamShAr6KMms,Rain On Me (with Ariana Grande),Lady Gaga,"['art pop', 'dance pop', 'pop']",73,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,audio_features,spotify:track:24ySl2hOPGCDcxBxFIqWBu,https://api.spotify.com/v1/tracks/24ySl2hOPGCDcxBxFIqWBu,https://api.spotify.com/v1/audio-analysis/24ySl2hOPGCDcxBxFIqWBu,182200,4
352,2020,0v1x6rN6JHRapa03JElljE,3Nrfpe0tUJi4K4DXYWgMUX,Dynamite,BTS,"['k-pop', 'k-pop boy group', 'pop']",0,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,audio_features,spotify:track:0v1x6rN6JHRapa03JElljE,https://api.spotify.com/v1/tracks/0v1x6rN6JHRapa03JElljE,https://api.spotify.com/v1/audio-analysis/0v1x6rN6JHRapa03JElljE,199054,4
353,2020,5RqR4ZCCKJDcBLIn4sih9l,1XLWox9w1Yvbodui0SRhUQ,Party Girl,StaySolidRocky,['melodic rap'],74,0.728,0.431,6,-9.966,0,0.0622,0.749,0.0,0.0996,0.629,130.022,audio_features,spotify:track:5RqR4ZCCKJDcBLIn4sih9l,https://api.spotify.com/v1/tracks/5RqR4ZCCKJDcBLIn4sih9l,https://api.spotify.com/v1/audio-analysis/5RqR4ZCCKJDcBLIn4sih9l,147800,4
354,2020,5yY9lUy8nbvjM1Uyo1Uqoc,1RyvyyTE3xzB2ZywiAwp0i,Life Is Good (feat. Drake),Future,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",77,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,audio_features,spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/tracks/5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/audio-analysis/5yY9lUy8nbvjM1Uyo1Uqoc,237735,4
355,2020,7ytR5pFWmSjzHJIeQkgog4,4r63FhuTkUYltbVAg5TQnk,ROCKSTAR (feat. Roddy Ricch),DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",79,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,audio_features,spotify:track:7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733,4
356,2020,47EiUVwUp4C9fGccaPuUCS,4q3ewBCX7sLwd24euuV69X,DÁKITI,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']",80,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,audio_features,spotify:track:47EiUVwUp4C9fGccaPuUCS,https://api.spotify.com/v1/tracks/47EiUVwUp4C9fGccaPuUCS,https://api.spotify.com/v1/audio-analysis/47EiUVwUp4C9fGccaPuUCS,205090,4
357,2020,3tjFYV6RSFtuktYl3ZtYcq,6fWVd57NKTalqvmjRd2t8Z,Mood (feat. iann dior),24kGoldn,"['cali rap', 'pop rap']",17,0.7,0.722,7,-3.558,0,0.0369,0.221,0.0,0.272,0.756,90.989,audio_features,spotify:track:3tjFYV6RSFtuktYl3ZtYcq,https://api.spotify.com/v1/tracks/3tjFYV6RSFtuktYl3ZtYcq,https://api.spotify.com/v1/audio-analysis/3tjFYV6RSFtuktYl3ZtYcq,140526,4
358,2020,4HBZA5flZLE435QTztThqH,66CXWjxzNUsdJxJ2JdwvnR,Stuck with U (with Justin Bieber),Ariana Grande,['pop'],81,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,audio_features,spotify:track:4HBZA5flZLE435QTztThqH,https://api.spotify.com/v1/tracks/4HBZA5flZLE435QTztThqH,https://api.spotify.com/v1/audio-analysis/4HBZA5flZLE435QTztThqH,228482,3
359,2020,4xqrdfXkTW4T0RauPLv3WA,4Uc8Dsxct0oMqx0P6i60ea,Heather,Conan Gray,"['bedroom pop', 'pop', 'pov: indie']",88,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,audio_features,spotify:track:4xqrdfXkTW4T0RauPLv3WA,https://api.spotify.com/v1/tracks/4xqrdfXkTW4T0RauPLv3WA,https://api.spotify.com/v1/audio-analysis/4xqrdfXkTW4T0RauPLv3WA,198040,3
360,2020,1raaNykBg1bDnWENUiglUA,6M2wZ9GZgrQXHCFfjv46we,Break My Heart,Dua Lipa,"['dance pop', 'pop', 'uk pop']",67,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,audio_features,spotify:track:1raaNykBg1bDnWENUiglUA,https://api.spotify.com/v1/tracks/1raaNykBg1bDnWENUiglUA,https://api.spotify.com/v1/audio-analysis/1raaNykBg1bDnWENUiglUA,221820,4
361,2020,45bE4HXI0AwGZXfZtMp8JR,45dkTj5sMRSjrmBSBeiHym,you broke me first,Tate McRae,"['alt z', 'pop']",86,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,audio_features,spotify:track:45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/tracks/45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/audio-analysis/45bE4HXI0AwGZXfZtMp8JR,169266,4
362,2020,2kJwzbxV2ppxnQoYw4GLBZ,66W9LaWS0DPdL7Sz8iYGYe,If the World Was Ending (feat. Julia Michaels),JP Saxe,"['alt z', 'canadian contemporary r&b', 'singer-songwriter pop']",79,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,audio_features,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/tracks/2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/audio-analysis/2kJwzbxV2ppxnQoYw4GLBZ,208687,4
363,2020,4umIPjkehX1r7uhmGvXiSV,1uNFoZAHBGtllmzznpCI3s,Intentions (feat. Quavo),Justin Bieber,"['canadian pop', 'pop']",76,0.806,0.546,9,-6.637,1,0.0575,0.3,0.0,0.102,0.874,147.986,audio_features,spotify:track:4umIPjkehX1r7uhmGvXiSV,https://api.spotify.com/v1/tracks/4umIPjkehX1r7uhmGvXiSV,https://api.spotify.com/v1/audio-analysis/4umIPjkehX1r7uhmGvXiSV,212867,4
364,2020,1Cv1YLb4q0RzL6pybtaMLo,4ETSs924pXMzjIeD6E9b4u,Sunday Best,Surfaces,['bedroom soul'],66,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,audio_features,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo,158571,4
365,2020,0PvFJmanyNQMseIFrU708S,0eDvMgVFoNV3TpwtrVCoTj,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,"['brooklyn drill', 'rap']",80,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,audio_features,spotify:track:0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/tracks/0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/audio-analysis/0PvFJmanyNQMseIFrU708S,190476,4
366,2020,2Wo6QQD1KMDWeFkkjLqwx5,0H39MdGGX6dbnnQPt6NQkZ,Roses - Imanbek Remix,SAINt JHN,"['melodic rap', 'slap house']",58,0.785,0.721,8,-5.457,1,0.0506,0.0149,0.00432,0.285,0.894,121.962,audio_features,spotify:track:2Wo6QQD1KMDWeFkkjLqwx5,https://api.spotify.com/v1/tracks/2Wo6QQD1KMDWeFkkjLqwx5,https://api.spotify.com/v1/audio-analysis/2Wo6QQD1KMDWeFkkjLqwx5,176219,4
367,2020,3jjujdWJ72nww5eGnfs2E7,6KImCVD70vtIoJWnq6nGn3,Adore You,Harry Styles,['pop'],85,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,audio_features,spotify:track:3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7,207133,4
368,2020,2SAqBLGA283SUiwJ3xOUVI,3TVXtAsR1Inumwj472S9r4,Laugh Now Cry Later (feat. Lil Durk),Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",80,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,audio_features,spotify:track:2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/tracks/2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/audio-analysis/2SAqBLGA283SUiwJ3xOUVI,261493,4
369,2020,2Z8yfpFX0ZMavHkcIeHiO1,7n2wHs1TKAczGzO7Dd2rGr,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",71,0.652,0.383,2,-7.076,0,0.0516,0.0676,0.0,0.0828,0.549,145.765,audio_features,spotify:track:2Z8yfpFX0ZMavHkcIeHiO1,https://api.spotify.com/v1/tracks/2Z8yfpFX0ZMavHkcIeHiO1,https://api.spotify.com/v1/audio-analysis/2Z8yfpFX0ZMavHkcIeHiO1,178994,4
370,2020,6AGOKlMZWLCaEJGnaROtF9,7MPGCB854Qo4alYMOPkBka,Put Your Records On,Ritt Momney,['bedroom pop'],75,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,audio_features,spotify:track:6AGOKlMZWLCaEJGnaROtF9,https://api.spotify.com/v1/tracks/6AGOKlMZWLCaEJGnaROtF9,https://api.spotify.com/v1/audio-analysis/6AGOKlMZWLCaEJGnaROtF9,210463,4
371,2020,2DQNYMRjisN3KAPj1bEwOI,6MPCFvOQv5cIGfw3jODMF0,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,['pop rap'],42,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,audio_features,spotify:track:2DQNYMRjisN3KAPj1bEwOI,https://api.spotify.com/v1/tracks/2DQNYMRjisN3KAPj1bEwOI,https://api.spotify.com/v1/audio-analysis/2DQNYMRjisN3KAPj1bEwOI,195429,4
372,2020,7FIWs0pqAYbP91WWM0vlTQ,7dGJo4pcD2V6oG8kP0tJRR,Godzilla (feat. Juice WRLD),Eminem,"['detroit hip hop', 'hip hop', 'rap']",84,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,audio_features,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/tracks/7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/audio-analysis/7FIWs0pqAYbP91WWM0vlTQ,210800,4
373,2020,3eekarcy7kvN4yt5ZFzltW,0Y5tJX1MQlPlqiwlOH1tJY,HIGHEST IN THE ROOM,Travis Scott,"['hip hop', 'rap', 'slap house']",84,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,audio_features,spotify:track:3eekarcy7kvN4yt5ZFzltW,https://api.spotify.com/v1/tracks/3eekarcy7kvN4yt5ZFzltW,https://api.spotify.com/v1/audio-analysis/3eekarcy7kvN4yt5ZFzltW,175721,4
374,2020,7AzlLxHn24DxjgQX73F9fU,4Gso3d4CscCijv0lmajZWs,No Idea,Don Toliver,"['pop rap', 'rap', 'trap']",82,0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,audio_features,spotify:track:7AzlLxHn24DxjgQX73F9fU,https://api.spotify.com/v1/tracks/7AzlLxHn24DxjgQX73F9fU,https://api.spotify.com/v1/audio-analysis/7AzlLxHn24DxjgQX73F9fU,154424,4
375,2020,3GZoWLVbmxcBys6g0DLFLf,0Cp8WN4V8Tu4QJQwCN5Md4,Supalonely (feat. Gus Dapperton),BENEE,"['alt z', 'nz pop']",62,0.862,0.631,7,-4.746,1,0.0515,0.291,0.000209,0.123,0.841,128.978,audio_features,spotify:track:3GZoWLVbmxcBys6g0DLFLf,https://api.spotify.com/v1/tracks/3GZoWLVbmxcBys6g0DLFLf,https://api.spotify.com/v1/audio-analysis/3GZoWLVbmxcBys6g0DLFLf,223488,4
376,2020,4Lxseh0wN7N0ljiOh8KwbU,4MCBfE4596Uoi2O4DtmEMz,Come & Go (with Marshmello),Juice WRLD,"['chicago rap', 'melodic rap', 'rap']",58,0.625,0.811,0,-5.183,1,0.0659,0.0173,0.0,0.16,0.532,144.994,audio_features,spotify:track:4Lxseh0wN7N0ljiOh8KwbU,https://api.spotify.com/v1/tracks/4Lxseh0wN7N0ljiOh8KwbU,https://api.spotify.com/v1/audio-analysis/4Lxseh0wN7N0ljiOh8KwbU,205485,4
377,2020,0EhpEsp4L0oRGM0vmeaN5e,1vyhD5VmyZ7KMfW5gqLgo5,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",73,0.571,0.693,6,-8.234,0,0.0545,0.00536,0.0,0.173,0.393,168.169,audio_features,spotify:track:0EhpEsp4L0oRGM0vmeaN5e,https://api.spotify.com/v1/tracks/0EhpEsp4L0oRGM0vmeaN5e,https://api.spotify.com/v1/audio-analysis/0EhpEsp4L0oRGM0vmeaN5e,232253,4
378,2020,62aP9fBQKYKxi7PDXwcUAS,1lmU3giNF3CSbkVSQmLpHQ,ily (i love you baby) (feat. Emilee),Surf Mesa,['pop edm'],77,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,audio_features,spotify:track:62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/tracks/62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/audio-analysis/62aP9fBQKYKxi7PDXwcUAS,176547,4
379,2020,7HMmFQsKsljwTw8bS7lu19,0C8ZW7ezQVs4URX5aX7Kqx,Rare,Selena Gomez,"['pop', 'post-teen pop']",63,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,audio_features,spotify:track:7HMmFQsKsljwTw8bS7lu19,https://api.spotify.com/v1/tracks/7HMmFQsKsljwTw8bS7lu19,https://api.spotify.com/v1/audio-analysis/7HMmFQsKsljwTw8bS7lu19,220590,4
380,2020,5u1n1kITHCxxp8twBcZxWy,1uNFoZAHBGtllmzznpCI3s,Holy (feat. Chance The Rapper),Justin Bieber,"['canadian pop', 'pop']",72,0.673,0.704,6,-8.056,1,0.36,0.196,0.0,0.0898,0.372,86.919,audio_features,spotify:track:5u1n1kITHCxxp8twBcZxWy,https://api.spotify.com/v1/tracks/5u1n1kITHCxxp8twBcZxWy,https://api.spotify.com/v1/audio-analysis/5u1n1kITHCxxp8twBcZxWy,212093,4
381,2020,1xQ6trAsedVPCdbtDAmk0c,56mfhUDKa1vec6rSLZV5Eg,Savage Love (Laxed - Siren Beat),Jawsh 685,['nz pop'],76,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,audio_features,spotify:track:1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/tracks/1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/audio-analysis/1xQ6trAsedVPCdbtDAmk0c,171375,4
382,2020,5JqZ3oqF00jkT81foAFvqg,5YGY8feqx7naU7z4HrwZM6,Prisoner (feat. Dua Lipa),Miley Cyrus,['pop'],3,0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,audio_features,spotify:track:5JqZ3oqF00jkT81foAFvqg,https://api.spotify.com/v1/tracks/5JqZ3oqF00jkT81foAFvqg,https://api.spotify.com/v1/audio-analysis/5JqZ3oqF00jkT81foAFvqg,169333,4
384,2021,5JqZ3oqF00jkT81foAFvqg,5YGY8feqx7naU7z4HrwZM6,Prisoner (feat. Dua Lipa),Miley Cyrus,['pop'],3,0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,audio_features,spotify:track:5JqZ3oqF00jkT81foAFvqg,https://api.spotify.com/v1/tracks/5JqZ3oqF00jkT81foAFvqg,https://api.spotify.com/v1/audio-analysis/5JqZ3oqF00jkT81foAFvqg,169333,4
386,2020,5v4GgrXPMghOnBBLmveLac,181bsRPaVXVlUKXrxwZfHK,Savage Remix (feat. Beyoncé),Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']",66,0.822,0.743,10,-4.772,0,0.28,0.016,0.0,0.127,0.636,84.459,audio_features,spotify:track:5v4GgrXPMghOnBBLmveLac,https://api.spotify.com/v1/tracks/5v4GgrXPMghOnBBLmveLac,https://api.spotify.com/v1/audio-analysis/5v4GgrXPMghOnBBLmveLac,242001,4
387,2020,2p8IUWQDrpjuFltbdgLOag,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",86,0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959,audio_features,spotify:track:2p8IUWQDrpjuFltbdgLOag,https://api.spotify.com/v1/tracks/2p8IUWQDrpjuFltbdgLOag,https://api.spotify.com/v1/audio-analysis/2p8IUWQDrpjuFltbdgLOag,361027,4
388,2020,6EDO9iiTtwNv6waLwa1UUq,0QHgL1lAIqAw0HtD7YldmP,POPSTAR (feat. Drake),DJ Khaled,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",73,0.8,0.56,5,-4.818,0,0.261,0.057,0.0,0.134,0.45,163.071,audio_features,spotify:track:6EDO9iiTtwNv6waLwa1UUq,https://api.spotify.com/v1/tracks/6EDO9iiTtwNv6waLwa1UUq,https://api.spotify.com/v1/audio-analysis/6EDO9iiTtwNv6waLwa1UUq,200221,4
